index_id,category,auction_id,date,location,original_currency,total_sale,nooflots,lot,title,descr,measures,min_estimated,max_estimated,realized
120,Antiquities,19876,8 December 2021,London,GBP,6407750,152,144,A CANAANITE COPPER ALLOY AND SILVER SHEET WARRIOR DEITY,"MIDDLE BRONZE AGE II, CIRCA 1700-1500 B.C.",7 1⁄4 in. (18.5 cm.) high,20000,30000,50000
121,Antiquities,19876,8 December 2021,London,GBP,6407750,152,145,A BACTRIAN CHLORITE MACEHEAD,CIRCA LATE 3RD-EARLY 2ND MILLENNIUM B.C.,4 1⁄2 in. (11.3 cm.) wide,2000,3000,6000
122,Antiquities,19876,8 December 2021,London,GBP,6407750,152,146,TWO BACTRIAN COPPER ALLOY AXE HEADS,CIRCA LATE 3RD-EARLY 2ND MILLENNIUM B.C.,6 in. (15.3 cm.) high max.,5000,7000,17500
123,Antiquities,19876,8 December 2021,London,GBP,6407750,152,148,AN ACHAEMENID GOLD APPLIQUE OF A LAMASSU,"IRAN, REIGN OF ARTAXERXES II, 404-359 B.C.",9 in. (23.1 cm.) high,100000,150000,1642500
124,Antiquities,19876,8 December 2021,London,GBP,6407750,152,149,AN ACHAEMENID GOLD APPLIQUE OF A WINGED BULL,"IRAN, REIGN OF ARTAXERXES II, 404-359 B.C.",9 5⁄8 in. (24.4 cm.) high,100000,150000,1402500
125,Antiquities,19876,8 December 2021,London,GBP,6407750,152,150,AN AMLASH POTTERY BULL RHYTON,"IRAN, CIRCA EARLY 1ST MILLENNIUM B.C.",7 1⁄2 in. (19 cm.) high,7000,9000,8750
126,Antiquities,19876,8 December 2021,London,GBP,6407750,152,151,TWO WESTERN ASIATIC ROCK CRYSTAL AND GOLD SHEET AMULETS,CIRCA 2ND CENTURY B.C.-2ND CENTURY A.D.,1 1⁄2 in. (4 cm.) long max.,15000,25000,32500
127,Antiquities,19876,8 December 2021,London,GBP,6407750,152,153,A PARTHIAN GOLD LEOPARD,"IRAN, CIRCA 1ST CENTURY A.D.",1 5⁄16 in. (3.3 cm.) long,8000,12000,62500
128,Antiquities,19876,8 December 2021,London,GBP,6407750,152,155,AN IRISH BRECCIATED BLACK AND WHITE STONE MACEHEAD,"NEOLITHIC PERIOD, CIRCA 4TH-3RD MILLENNIUM B.C.",4 1⁄2 in. (11.4 cm.) long,6000,8000,15000
129,Antiquities,19876,8 December 2021,London,GBP,6407750,152,156,A CELTIC GOLD BRACELET,CIRCA 2ND-1ST CENTURY B.C.,3 3⁄4 in. (8.5 cm.) diameter,6000,8000,11250
130,Antiquities,19876,8 December 2021,London,GBP,6407750,152,157,A CELTO-IBERIAN GOLD TORQUE,CIRCA 4TH-1ST CENTURY B.C.,5 5⁄8 in. (14.4 cm.) wide,7000,9000,32500
131,Antiquities,19876,8 December 2021,London,GBP,6407750,152,161,A ROMAN CARNELIAN INTAGLIO WITH CRAB AND FROG,CIRCA 1ST-2ND CENTURY A.D.,Intaglio: 3.8 in. (1 cm.) long,1000,1500,1000
132,Antiquities,19876,8 December 2021,London,GBP,6407750,152,170,A BYZANTINE GOLD NECKLACE,CIRCA 6TH CENTRUY A.D.,Chain: 33 in. (84 cm.) long,10000,15000,15000
133,Antiquities,19992,12 October 2021,New York,USD,11812727,108,1,A MINOAN SERPENTINE TWO-HANDLED CUP,"MIDDLE MINOAN I-LATE MINOAN I, CIRCA 2000-1450 B.C.",3 7/8 in. (9.8 cm.) wide,6650,9310,14962
134,Antiquities,19992,12 October 2021,New York,USD,11812727,108,2,A CYCLADIC MARBLE FEMALE FIGURE,"EARLY SPEDOS VARIETY, CIRCA 2600-2500 B.C.",7 1/8 in. (18 cm.) high,106400,159600,216125
135,Antiquities,19992,12 October 2021,New York,USD,11812727,108,3,A CYCLADIC MARBLE FEMALE FIGURE,"ATTRIBUTED TO THE NAXOS MUSEUM SCULPTOR, LATE SPEDOS VARIETY, CIRCA 2500-2400",8 3/8 in. (21.2 cm.) high,39900,66500,166250
136,Antiquities,19992,12 October 2021,New York,USD,11812727,108,4,A CYPRIOT BICHROME WARE POTTERY AMPHORA,"CYPRO-ARCHAIC I, CIRCA 750-600 B.C.",21 3/8 in. (54.2 cm.) high,3990,6650,29925
137,Antiquities,19992,12 October 2021,New York,USD,11812727,108,5,A CORINTHIAN BLACK-FIGURED ARYBALLOS,CIRCA EARLY 6TH CENTURY B.C.,2 5/8 in. (6.6 cm.) high,3990,6650,4322
138,Antiquities,19992,12 October 2021,New York,USD,11812727,108,6,A CORINTHIAN BLACK-FIGURED LIDDED PYXIS,CIRCA LATE 7TH-EARLY 6TH CENTURY B.C.,8 in. (20.3 cm.) wide,7980,10640,7481
139,Antiquities,19992,12 October 2021,New York,USD,11812727,108,7,AN ATTIC BLACK-FIGURED TYRRHENIAN NECK-AMPHORA,"ATTRIBUTED TO THE GOLTYR PAINTER, CIRCA 560 B.C.",15 ¼ in. (38.7 cm.) high,19950,26600,79800
140,Antiquities,19992,12 October 2021,New York,USD,11812727,108,8,AN ATTIC BLACK-FIGURED BAND-CUP,CIRCA 540-530 B.C.,"8 3/8 in. (21.2 cm.) diameter, excluding handles",26600,39900,39900
141,Antiquities,19992,12 October 2021,New York,USD,11812727,108,9,AN ATTIC BLACK-FIGURED LIDDED NECK-AMPHORA OF PANATHENAIC SHAPE,"ATTRIBUTED TO GROUP E, CIRCA 550-540 B.C.",17 ½ in. (44.4 cm.) high,159600,239400,257687
142,Antiquities,19992,12 October 2021,New York,USD,11812727,108,11,AN ATTIC BLACK-FIGURED FOOTED DISH,CIRCA EARLY 5TH CENTURY B.C.,6 ¼ in. (15.8 cm) diameter,6650,9310,6650
143,Antiquities,19992,12 October 2021,New York,USD,11812727,108,12,AN ATTIC BLACK-FIGURED LEKYTHOS,"ATTRIBUTED TO THE CLASS OF ATHENS 581, CIRCA LATE 6TH-EARLY 5TH CENTURY B.C.",7 7/8 in. (20 cm.) high,6650,9310,9975
144,Antiquities,19992,12 October 2021,New York,USD,11812727,108,13,AN ATTIC BLACK-FIGURED NECK-AMPHORA,CIRCA 520-500 B.C.,11 1/8 in. (28.2 cm.) high,15960,23940,28262
145,Antiquities,19992,12 October 2021,New York,USD,11812727,108,14,AN ATTIC RED-FIGURED KYLIX,"MANNER OF DOURIS, CIRCA 480 B.C.","8 7/8 in. (22.5 cm.) diameter, excluding handles",26600,39900,29925
146,Antiquities,19992,12 October 2021,New York,USD,11812727,108,15,AN ATTIC RED-FIGURED GLAUX,CIRCA 450 B.C.,3 1/8 in. (7.9 cm.) high,10640,15960,13300
147,Antiquities,19992,12 October 2021,New York,USD,11812727,108,16,AN ATTIC RED-FIGURED GLAUX,CIRCA 450 B.C.,3 in. (7.6 cm.) high,5320,7980,11637
148,Antiquities,19992,12 October 2021,New York,USD,11812727,108,18,AN ATTIC POTTERY FIGURAL LEKYTHOS IN THE FORM OF A SPHINX,CIRCA 380-360 B.C.,5 ½ in. (13.9 cm.) high,15960,23940,31587
149,Antiquities,19992,12 October 2021,New York,USD,11812727,108,19,AN ILLYRIAN RED-FIGURED AMPHORA,CIRCA 400-350 B.C.,22 ½ in. (57.1 cm.) high,33250,46550,33250
150,Antiquities,19992,12 October 2021,New York,USD,11812727,108,20,AN APULIAN RED-FIGURED PELIKE,"ATTRIBUTED TO THE DECHTER PAINTER, CIRCA 360-340 B.C.",9 3/8 in. (23.8 cm.) high,26600,39900,26600
151,Antiquities,19992,12 October 2021,New York,USD,11812727,108,21,AN APULIAN RED-FIGURED BELL-KRATER,"ATTRIBUTED TO THE DECHTER PAINTER, CIRCA 360-340 B.C.",10 1/8 in. (25.7 cm.) high,19950,26600,19950
152,Antiquities,19992,12 October 2021,New York,USD,11812727,108,22,AN APULIAN RED-FIGURED COLUMN-KRATER,"ATTRIBUTED TO THE LETET GROUP, CIRCA 360-340 B.C.",18 ¼ in. (46.3 cm.) high,10640,15960,19950
153,Antiquities,19992,12 October 2021,New York,USD,11812727,108,23,AN APULIAN RED-FIGURED PELIKE,"ATTRIBUTED TO THE FORLÌ PAINTER, CIRCA 340-320 B.C.",15 1/8 in. (38.4 cm.) high,9310,11970,16625
154,Antiquities,19992,12 October 2021,New York,USD,11812727,108,24,AN APULIAN RED-FIGURED OINOCHOE,"ATTRIBUTED TO THE WHITE SACCOS PAINTER, CIRCA 320-310 B.C.",16 ¼ in. (41.2 cm.) high,5320,7980,6982
155,Antiquities,19992,12 October 2021,New York,USD,11812727,108,25,AN APULIAN RED-FIGURED AMPHORA,"ATTRIBUTED TO A LATE FOLLOWER OF THE FORLÌ PAINTER, CIRCA 320 B.C.",16 7/8 in. (42.8 cm.) high,5320,7980,10806
156,Antiquities,19992,12 October 2021,New York,USD,11812727,108,26,AN APULIAN RED-FIGURED HYDRIA,"ATTRIBUTED TO THE PAINTER OF BERLIN F 3383, CIRCA 340-320 B.C.",19 ½ in. (49.5 cm.) high,10640,15960,15793
157,Antiquities,19992,12 October 2021,New York,USD,11812727,108,27,AN APULIAN RED-FIGURED CHOUS,"ATTRIBUTED TO THE CHOES GROUP, CIRCA MID 4TH CENTURY B.C.",7 1/8 in. (18 cm.) high,7980,10640,15793
158,Antiquities,19992,12 October 2021,New York,USD,11812727,108,28,AN APULIAN RED-FIGURED VOLUTE-KRATER,CIRCA LATE 4TH CENTURY B.C.,25 ¾ in. (65.4 cm.) high,15960,23940,18287
159,Antiquities,19992,12 October 2021,New York,USD,11812727,108,29,A CAMPANIAN RED-FIGURED SKYPHOS,"ATTRIBUTED TO THE PAINTER OF LOUVRE K491, CIRCA 360-340 B.C.",10 in. (25.4 cm.) wide,7980,10640,18287
160,Antiquities,19992,12 October 2021,New York,USD,11812727,108,30,A CAMPANIAN RED-FIGURED SKYPHOS,"ATTRIBUTED TO THE SIKON PAINTER, CIRCA 380-370 B.C.",9 5/8 in. (24.4 cm.) wide,6650,9310,9975
161,Antiquities,19992,12 October 2021,New York,USD,11812727,108,31,A PAESTAN APPLIED RED-FIGURED CALYX-KRATER,"ATTRIBUTED TO THE WORKSHOP OF ASTEAS AND PYTHON, CIRCA 350-330 B.C.",6 7/8 in. (17.4 cm.) high,6650,9310,19118
162,Antiquities,19992,12 October 2021,New York,USD,11812727,108,32,A PAESTAN RED-FIGURED BELL-KRATER,"ATTRIBUTED TO PYTHON, CIRCA 340-330 B.C.",9 ¾ in. (24.7 cm.) high,9310,11970,19950
163,Antiquities,19992,12 October 2021,New York,USD,11812727,108,33,A GREEK BLACK-GLAZED HYDRIA,"SOUTH ITALY, CIRCA LATE 4TH-EARLY 3RD CENTURY B.C.",15 in. (38.1 cm.) high,6650,9310,13300
164,Antiquities,19992,12 October 2021,New York,USD,11812727,108,34,A GREEK BLACK-GLAZED HYDRIA,"SOUTH ITALY, CIRCA LATE 4TH-EARLY 3RD CENTURY B.C.",16 ½ in. (41.9 cm.) high,6650,9310,9143
165,Antiquities,19992,12 October 2021,New York,USD,11812727,108,35,A GREEK BLACK-GLAZED GUTTUS,"SOUTH ITALY, CIRCA LATE 4TH-EARLY 3RD CENTURY B.C.",5 5/8 in. (14.2 cm.) high,3990,6650,3325
166,Antiquities,19992,12 October 2021,New York,USD,11812727,108,36,A GREEK POTTERY BOWL,"HELLENISTIC PERIOD, CIRCA 2ND CENTURY B.C.",5 5/8 in. (14.2 cm.) diameter,2660,3990,3325
167,Antiquities,19992,12 October 2021,New York,USD,11812727,108,37,A CAMPANIAN PAINTED TERRACOTTA ANTEFIX OF A SATYR,CIRCA MID 4TH CENTURY B.C.,11 1/8 in. (28.2 cm.) long,9310,11970,23275
168,Antiquities,19992,12 October 2021,New York,USD,11812727,108,38,A GREEK MARBLE HEAD OF HERMES,"HELLENISTIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",8 3/8 in. (21.2 cm.) high,39900,66500,39900
169,Antiquities,19992,12 October 2021,New York,USD,11812727,108,39,A GREEK TERRACOTTA FEMALE FIGURE,"HELLENISTIC PERIOD, CIRCA 3RD CENTURY B.C.",12 7/8 in. (32.7 cm.) high,10640,15960,10806
170,Antiquities,19992,12 October 2021,New York,USD,11812727,108,40,A GREEK TERRACOTTA FEMALE FIGURE,"HELLENISTIC PERIOD, CIRCA 3RD CENTURY B.C.",10 ¾ in. (27.3 cm.) high,6650,9310,11637
171,Antiquities,19992,12 October 2021,New York,USD,11812727,108,41,A GREEK BRONZE CORINTHIAN HELMET,"ARCHAIC PERIOD, CIRCA EARLY TO MID 6TH CENTURY B.C.",9 ¼ in. (23.5 cm.) high,106400,159600,232750
172,Antiquities,19992,12 October 2021,New York,USD,11812727,108,42,A GREEK BRONZE ILLYRIAN HELMET,"LATE ARCHAIC PERIOD TO EARLY CLASSICAL PERIOD, CIRCA 500-420 B.C.",10 in. (25.5 cm.) high,39900,66500,91437
173,Antiquities,19992,12 October 2021,New York,USD,11812727,108,43,A GREEK BRONZE CORINTHIAN HELMET,"ARCHAIC PERIOD, CIRCA 575-500 B.C.",7 ¾ in. (19.6 cm.) high,106400,159600,182875
174,Antiquities,19992,12 October 2021,New York,USD,11812727,108,44,A GREEK BRONZE SAMNO-ATTIC HELMET,"LATE CLASSICAL PERIOD, CIRCA 4TH CENTURY B.C.",12 3/8 in. (31.5 cm.) high,66500,93100,199500
175,Antiquities,19992,12 October 2021,New York,USD,11812727,108,47,A GREEK CARNELIAN SCARAB WITH HERAKLES AND THE NEMEAN LION,"ARCHAIC PERIOD, CIRCA EARLY 5TH CENTURY B.C.",5/8 in. (1.5 cm.) long,13300,19950,13300
176,Antiquities,19992,12 October 2021,New York,USD,11812727,108,48,A GRECO-PERSIAN BLUE CHALCEDONY SCARABOID WITH A GRIFFIN,CIRCA LATE 5TH-EARLY 4TH CENTURY B.C.,.15/16 in. (23 cm.) long,13300,19950,21612
177,Antiquities,19992,12 October 2021,New York,USD,11812727,108,49,A GRECO-PERSIAN BLUE CHALCEDONY SCARABOID WITH A WINGED SPHINX,CIRCA 4TH CENTURY B.C.,1 1/8 in. (2.8 cm.) wide,9310,11970,7980
178,Antiquities,19992,12 October 2021,New York,USD,11812727,108,50,A GRECO-PERSIAN GRAY CHALCEDONY SCARABOID WITH A BEARDED MALE GOAT-SPHINX,"COURT STYLE, CIRCA LATE 5TH CENTURY B.C.",1 in. (2.5 cm.) long,5320,7980,6317
179,Antiquities,19992,12 October 2021,New York,USD,11812727,108,51,A GRECO-PERSIAN BLUE CHALCEDONY SCARABOID WITH A PERSIAN HUNTER SPEARING A BOAR...,"ATTRIBUTED TO THE CAMBRIDGE GROUP, CIRCA LATE 5TH-EARLY 4TH CENTURY B.C.",7/8 in. (2.2 cm.) wide,6650,9310,4987
180,Antiquities,19992,12 October 2021,New York,USD,11812727,108,52,A GRECO-PERSIAN BROWN CHALCEDONY TABLOID WITH A PERSIAN HORSEMAN SPEARING A...,"ATTRIBUTED TO THE PENDANTS GROUP, CIRCA LATE 5TH CENTURY B.C.",1 in. (2.5 cm.) wide,6650,9310,10806
181,Antiquities,19992,12 October 2021,New York,USD,11812727,108,54,A PAIR OF GREEK GOLD IBEX-HEADED BRACELETS,"HELLENTISTIC PERIOD, CIRCA 4TH CENTURY B.C.",Each: 3 in. (7.6 cm.) wide,53200,79800,53200
182,Antiquities,19992,12 October 2021,New York,USD,11812727,108,55,A GREEK GOLD WREATH WITH OLIVE AND OAK LEAVES,"LATE CLASSICAL PERIOD TO HELLENISTIC PERIOD, CIRCA 4TH-3RD CENTURY B.C.",7 ½ in. (19 cm.) wide,53200,79800,69825
183,Antiquities,19992,12 October 2021,New York,USD,11812727,108,56,A GREEK GOLD MAENAD HEAD PENDANT,"HELLENISTIC PERIOD, CIRCA LATE 4TH-EARLY 3RD CENTURY A.D.",¾ in. (1.9 cm.) long,7980,10640,7481
184,Antiquities,19992,12 October 2021,New York,USD,11812727,108,57,A PAIR OF GREEK GOLD IBEX-HEADED EARRINGS,"HELLENISTIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",Each: 5/8 in. (1.5 cm.) wide,3990,6650,9975
185,Antiquities,19992,12 October 2021,New York,USD,11812727,108,58,AN EGYPTIAN GOLD SNAKE BRACELET,"LATE PTOLEMAIC PERIOD TO ROMAN PERIOD, CIRCA 1ST CENTURY B.C.- 1ST CENTURY A.D.",2 13/16 in. (7.1 cm.) wide,33250,46550,69825
186,Antiquities,19992,12 October 2021,New York,USD,11812727,108,59,A ROMAN CARNELIAN INTAGLIO OF MARS,CIRCA 1ST CENTURY B.C.,1 5/8 in. (4.1 cm.) high,199500,332500,249375
187,Antiquities,19992,12 October 2021,New York,USD,11812727,108,62,A ROMAN GREEN GLASS BEAKER WITH INSCRIPTION,CIRCA MID 1ST CENTURY A.D.,3 ¼ in. (8.2 cm.) high,9310,11970,8312
188,Antiquities,19992,12 October 2021,New York,USD,11812727,108,65,AN ETRUSCAN TERRACOTTA VOTIVE FEMALE HEAD,CIRCA MID 3RD-EARLY 2ND CENTURY B.C.,8 ¼ in. (20.9 cm.) high,2660,3990,6317
189,Antiquities,19992,12 October 2021,New York,USD,11812727,108,67,AN ETRUSCAN BRONZE MIRROR,CIRCA LATE 4TH CENTURY B.C.,8 ½ in. (21.6 cm.) long,6650,9310,13300
190,Antiquities,19992,12 October 2021,New York,USD,11812727,108,68,AN ETRUSCAN BRONZE HERCLE,CIRCA 4TH-3RD CENTURY B.C.,6 ¼ in. (15.8 cm) high,6650,9310,7980
191,Antiquities,19992,12 October 2021,New York,USD,11812727,108,70,A ROMAN MARBLE VEILED FEMALE HEAD,"JULIO-CLAUDIAN PERIOD, CIRCA 1ST CENTURY A.D.",9 ½ in. (24.1 cm.) high,26600,39900,33250
192,Antiquities,19992,12 October 2021,New York,USD,11812727,108,71,A ROMAN MARBLE MALE TORSO,CIRCA 1ST CENTURY A.D.,14 3/8 in. (36.5 cm.) high,39900,66500,53200
193,Antiquities,19992,12 October 2021,New York,USD,11812727,108,72,A ROMAN MARBLE PORTRAIT HEAD OF THE EMPRESS LIVIA,"AUGUSTAN PERIOD, CIRCA LATE 1ST CENTURY B.C.",13 ¾ in. (35 cm.) high,199500,332500,216125
194,Antiquities,19992,12 October 2021,New York,USD,11812727,108,77,A ROMAN MARBLE CUPID,CIRCA 2ND-3RD CENTURY A.D.,15 ½ in. (39.3 cm.) high,79800,106400,91437
195,Antiquities,19992,12 October 2021,New York,USD,11812727,108,79,A ROMAN BRONZE CUPID,CIRCA 1ST-2ND CENTURY A.D.,3 5/8 in. (9.2 cm.) high,6650,9310,13300
196,Antiquities,19992,12 October 2021,New York,USD,11812727,108,80,A ROMAN BRONZE JUG,CIRCA 2ND-3RD CENTURY A.D.,13 ¾ in. (34.9 cm.) high,10640,15960,10806
197,Antiquities,19992,12 October 2021,New York,USD,11812727,108,81,A ROMAN MARBLE HEAD OF ISIS,CIRCA 1ST-2ND CENTURY A.D.,15 ½ in. (39.4 cm.) high,266000,399000,315875
198,Antiquities,19992,12 October 2021,New York,USD,11812727,108,82,A ROMAN MARBLE MALE TORSO,CIRCA 1ST CENTURY B.C.-1ST CENTURY A.D.,30 ½ in. (77.4 cm.) high,66500,93100,99750
199,Antiquities,19992,12 October 2021,New York,USD,11812727,108,83,A ROMAN MARBLE PORTRAIT HEAD OF ARISTOTLE,CIRCA 2ND CENTURY A.D.,12 ¼ in. (31.1 cm.) high,53200,79800,119700
200,Antiquities,19992,12 October 2021,New York,USD,11812727,108,84,A ROMAN MARBLE HEAD OF APOLLO,CIRCA 1ST-2ND CENTURY A.D.,11 ½ in. (29.2 cm.) high,199500,332500,266000
201,Antiquities,19992,12 October 2021,New York,USD,11812727,108,85,A ROMAN MARBLE TORSO OF CUPID,CIRCA 2ND CENTURY A.D.,25 ¼ in. (64.1 cm.) high,53200,79800,74812
202,Antiquities,19992,12 October 2021,New York,USD,11812727,108,88,A ROMAN MARBLE PORTRAIT HEAD OF THE EMPEROR HADRIAN,REIGN 117-138 A.D.,13 in. (33 cm.) high,19950,26600,39900
203,Antiquities,19992,12 October 2021,New York,USD,11812727,108,89,A ROMAN RED-WARE POTTERY JUG,"NORTH AFRICA, CIRCA LATE 3RD-EARLY 4TH CENTURY A.D.",9 in. (22.8 cm.) high,3990,6650,13300
204,Antiquities,19992,12 October 2021,New York,USD,11812727,108,90,A BYZANTINE BRONZE LAMP IN THE FORM OF A SANDALED RIGHT FOOT,CIRCA 5TH CENTURY A.D.,6 3/8 in. (16.1 cm.) long,5320,7980,5320
205,Antiquities,19992,12 October 2021,New York,USD,11812727,108,91,A ROMAN MARBLE HEAD OF SERAPIS,"LATE ANTONINE PERIOD TO EARLY SEVERAN PERIOD, CIRCA LATE 2ND CENTURY A.D.",12 ¾ in. (32.3 cm.) high,159600,239400,199500
206,Antiquities,19992,12 October 2021,New York,USD,11812727,108,92,A LATE ROMAN MARBLE MOSAIC PANEL WITH A TREE,CIRCA 4TH-5TH CENTURY A.D.,36 5/8 in. x 42 ¼ in. (93 cm. x 107 cm.),33250,46550,69825
207,Antiquities,19992,12 October 2021,New York,USD,11812727,108,93,A ROMAN MARBLE MOSAIC ROUNDEL,CIRCA 4TH CENTURY A.D.,42 ¾ in. (108.7 cm.) diameter,13300,19950,49875
208,Antiquities,19992,12 October 2021,New York,USD,11812727,108,95,A MESOPOTAMIAN ALABASTER IDOL,"NEOLITHIC PERIOD, CIRCA 5500 B.C.",5 ¼ in. (13.3 cm.) high,59850,73150,69825
209,Antiquities,19992,12 October 2021,New York,USD,11812727,108,96,AN ELAMITE BRONZE AXE HEAD,CIRCA LATE 3RD-EARLY 2ND MILLENNIUM B.C.,7 in. (17.9 cm.) long,5320,7980,4655
210,Antiquities,19992,12 October 2021,New York,USD,11812727,108,97,A LURISTAN BRONZE SWORD WITH A DISK POMMEL,CIRCA 9TH-8TH CENTURY B.C.,22 ½ in. (57.2 cm.) long,2660,3990,10806
211,Antiquities,19992,12 October 2021,New York,USD,11812727,108,98,AN IRANIAN POTTERY RHYTON,CIRCA LATE 1ST MILLENNIUM B.C.,9 1/8 in. (23.1 cm.) long,2660,3990,9975
212,Antiquities,19992,12 October 2021,New York,USD,11812727,108,99,A LURISTAN BRONZE SWORD,CIRCA 9TH-8TH CENTURY B.C.,32 ½ in. (82.7 cm.) long,5320,7980,36575
213,Antiquities,19992,12 October 2021,New York,USD,11812727,108,100,A SASANIAN BRONZE ROYAL PORTRAIT BUST,CIRCA 5TH-7TH CENTURY A.D.,13 ¼ in. (33.6 cm.) high,66500,93100,432250
214,Antiquities,19992,12 October 2021,New York,USD,11812727,108,101,AN EGYPTIAN LIMESTONE RELIEF FRAGMENT,"NEW KINGDOM, 18TH DYNASTY, 1550-1295 B.C.",41 ½ in. (105.4 cm.) long,53200,79800,108062
215,Antiquities,19992,12 October 2021,New York,USD,11812727,108,102,AN EGYPTIAN GLAZED STEATITE BES,"NEW KINGDOM TO THIRD INTERMEDIATE PERIOD, 1550-664 B.C.",3 3/8 in. (8.6 cm.) high,13300,19950,9975
216,Antiquities,19992,12 October 2021,New York,USD,11812727,108,103,AN EGYPTIAN ALABASTER FOOTED JAR,"NEW KINGDOM, 1550-1295 B.C.",3 1/8 in. (7.9 cm.) high,6650,9310,5818
217,Antiquities,19992,12 October 2021,New York,USD,11812727,108,105,AN EGYPTIAN BRONZE ISIS AND HORUS,"THIRD INTERMEDIATE PERIOD TO LATE PERIOD, 1069-332 B.C.",10 3/8 in. (26.3 cm.) high,19950,26600,19950
218,Antiquities,19992,12 October 2021,New York,USD,11812727,108,106,AN EGYPTIAN PAINTED WOOD MUMMY MASK,"THIRD INTERMEDIATE PERIOD, 21ST-22ND DYNASTY, 1069-715 B.C.",7 in. (17.9 cm.) high,3990,6650,2992
219,Antiquities,19992,12 October 2021,New York,USD,11812727,108,109,AN EGYPTIAN ALABASTER CANOPIC JAR,"LATE PERIOD, 26TH DYNASTY, 664-525 B.C.",17 ¼ in. (43.9 cm.) high,53200,79800,83125
220,Antiquities,19992,12 October 2021,New York,USD,11812727,108,110,AN EGYPTIAN BRONZE OSIRIS,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",8 in. (20.3 cm.) high,10640,15960,12468
221,Antiquities,19992,12 October 2021,New York,USD,11812727,108,111,AN EGYPTIAN BRONZE BES,"LATE PERIOD, 664-332 B.C.",5 7/8 in. (14.9 cm.) high,5320,7980,3657
222,Antiquities,19992,12 October 2021,New York,USD,11812727,108,114,AN EGYPTIAN FAIENCE SHABTI,"LATE PERIOD, 26TH DYNASTY, 664-525 B.C.",6 5/8 in. (16.8 cm.) high,7980,10640,26600
223,Antiquities,19992,12 October 2021,New York,USD,11812727,108,115,AN EGYPTIAN GLAZED STEATITE AMULET OF PATAIKOS ON CROCODILES,"THIRD INTERMEDIATE PERIOD TO LATE PERIOD, 1069-332 B.C.",2 5/8 in. (6.7 cm.) high,5320,7980,4322
224,Antiquities,19992,12 October 2021,New York,USD,11812727,108,116,THREE EGYPTIAN LION-HEADED AMULETS,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",Bronze: 1 13/16 in. (4.6 cm.) high,5320,7980,9975
225,Antiquities,19992,12 October 2021,New York,USD,11812727,108,117,AN EGYPTIAN FAIENCE SYMPLEGMA,"PTOLEMAIC PERIOD, 332-30 B.C.",1 in. (2.5 cm.) long,2660,3990,2161
226,Antiquities,19992,12 October 2021,New York,USD,11812727,108,118,AN EGYPTIAN FAIENCE WADJET-EYE AMULET AND A WINGED SCARAB,"THIRD INTERMEDIATE PERIOD TO PTOLEMAIC PERIOD, 1069-30 B.C.",Scarab: 5 ½ in. (14 cm.) long,3990,5320,3158
227,Antiquities,19992,12 October 2021,New York,USD,11812727,108,119,AN EGYPTIAN BRONZE SHREW-MOUSE COFFIN,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",4 ¾ in. (12 cm.) long,6650,9310,4322
228,Antiquities,19992,12 October 2021,New York,USD,11812727,108,120,AN EGYPTIAN BRONZE NEITH,"LATE PERIOD, 26TH DYNASTY, 664-525 B.C.",11 5/8 in. (29.5 cm.) high,53200,79800,53200
229,Antiquities,19992,12 October 2021,New York,USD,11812727,108,121,AN EGYPTIAN BRONZE CAT HEAD,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",4 ¾ in. (12 cm.) high,7980,10640,21612
230,Antiquities,19992,12 October 2021,New York,USD,11812727,108,122,AN EGYPTIAN BRONZE SITULA,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.","9 ¼ in. (23.4 cm.) high, including handle",5320,7980,14962
231,Antiquities,19992,12 October 2021,New York,USD,11812727,108,124,AN EGYPTIAN BRONZE AMUN,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",13 ¾ in. (34.9 cm.) high,19950,26600,14131
232,Antiquities,19992,12 October 2021,New York,USD,11812727,108,125,AN EGYPTIAN BRONZE KHNUM,"LATE PERIOD, 664-332 B.C.",9 ¾ in. (24.7 cm.) high,13300,19950,8312
233,Antiquities,19992,12 October 2021,New York,USD,11812727,108,126,AN EGYPTIAN BRONZE OSIRIS WITH INLAID EYES,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",10 in. (25.4 cm.) high,10640,15960,6982
234,Antiquities,19992,12 October 2021,New York,USD,11812727,108,127,AN EGYPTIAN BRONZE ISIS AND HORUS,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",6 5/8 in. (16.8 cm.) high,9310,11970,6317
235,Antiquities,19992,12 October 2021,New York,USD,11812727,108,128,AN EGYPTIAN BRONZE CAT,"LATE PERIOD TO PTOLEMAIC PERIOD, 664-30 B.C.",7 1/8 in. (18 cm.) high,33250,46550,39900
